vehicle_id,route_id,time_step,speed,co_emission,co2_emission,nox_emission,fuel_consumption
185,!185,1884,1.311,0.4372,2613.4503,0.7416,877.4222
186,!186,1884,0.0012,0.0005,1487.7001,0.6063,472.3559
187,!187,1884,7.0159,2.7719,2033.9114,0.6861,628.2771
188,!188,1884,3.489,-0.0005,0.0006,0.0003,-0.0003
180,!180,1885,21.9655,209.4152,14574.9558,5.7454,4586.2921
183,!183,1885,23.8953,131.1181,8601.062,3.7114,2839.0858
184,!184,1885,11.889,-0.0,-0.0007,-0.0008,-0.0007
185,!185,1885,3.0006,2.8471,3429.3924,0.9278,1130.4534
186,!186,1885,1.0753,0.2056,2381.9526,0.6725,779.5434
187,!187,1885,6.0816,-0.0007,0.0003,0.0004,0.0002
188,!188,1885,3.1734,0.0005,0.0006,0.0003,-0.0004
180,!180,1886,22.7421,213.7586,13586.8435,5.7514,4254.9214
183,!183,1886,22.866,-0.0001,0.0002,0.0006,0.0002
184,!184,1886,11.874,4.2939,1791.8272,0.673,580.6098
185,!185,1886,4.5597,5.9857,3680.3073,0.9616,1179.4066
186,!186,1886,2.486,2.1369,3373.5202,0.8624,1031.1027
187,!187,1886,5.4199,-0.0003,0.0003,-0.0004,-0.0
188,!188,1886,5.4814,14.8907,5514.0428,1.4889,1866.3699
180,!180,1887,24.2755,250.4702,14841.8721,6.6305,4815.0771
183,!183,1887,22.0474,31.9746,3067.1972,1.1989,997.2853
184,!184,1887,11.805,7.392,2145.4784,0.7796,706.8952
185,!185,1887,6.2801,14.7309,4567.7625,1.4317,1554.5577
186,!186,1887,4.5256,6.2876,3946.3503,1.0838,1290.5297
187,!187,1887,7.7675,25.4551,5865.5826,1.682,1884.2532
188,!188,1887,7.6809,26.0421,6096.0899,1.7403,1889.6346
180,!180,1888,28.5451,415.7248,21907.994,10.3406,7399.579
183,!183,1888,23.3099,24.0599,2558.3551,0.9279,820.2227
184,!184,1888,12.8296,37.8114,5138.9144,1.8653,1664.1565
186,!186,1888,6.3713,16.9607,5457.764,1.4837,1693.2486
187,!187,1888,10.0248,35.104,6011.3361,1.913,2017.5525
188,!188,1888,8.828,19.8674,4329.2266,1.3961,1363.9933
180,!180,1889,28.1815,325.2367,17602.1617,7.4128,5545.4088
183,!183,1889,23.5869,108.9153,7409.474,3.0246,2421.0337
184,!184,1889,12.5709,0.0006,0.0004,0.0001,0.001
186,!186,1889,8.4925,30.8303,6192.5941,1.9121,2038.2744
187,!187,1889,11.6223,44.4024,6748.614,2.251,2126.0489
188,!188,1889,5.1207,-0.0004,0.0002,-0.0002,-0.0001
180,!180,1890,30.0424,246.8412,13192.3116,5.9281,4047.6902
183,!183,1890,22.7171,0.0006,-0.0003,-0.0005,-0.0003
184,!184,1890,12.5523,19.543,3302.0957,1.2218,1072.3661
186,!186,1890,10.5626,44.0863,6685.6169,2.1986,2099.7392
187,!187,1890,11.4237,0.0,0.0011,0.0008,0.0007
188,!188,1890,7.3514,24.3104,5681.1067,1.6947,1912.976
189,!189,1890,13.5026,7.75,2000.485,0.7314,642.2764
180,!180,1891,30.669,-0.0004,-0.0001,-0.0006,0.0004
183,!183,1891,22.7708,50.2924,4158.4568,1.6512,1342.4613
184,!184,1891,12.0644,6.8479,2088.9481,0.7641,656.6645
186,!186,1891,12.1955,56.7903,6862.9596,2.4503,2383.1121
187,!187,1891,12.5257,38.8317,5531.3528,1.7918,1731.0035
188,!188,1891,8.9304,29.0187,5693.1169,1.6174,1780.181
189,!189,1891,13.4482,0.0001,0.0008,-0.0001,0.0001
180,!180,1892,29.1387,89.977,5534.9026,2.3213,1957.0174
183,!183,1892,23.3647,31.9273,2977.945,1.1564,1015.1613
184,!184,1892,13.0795,16.4503,2963.2566,1.1043,928.4175
186,!186,1892,13.5944,33.088,4539.0733,1.6132,1460.6815
188,!188,1892,10.2028,35.3601,5366.651,1.8728,1806.7938
189,!189,1892,12.7761,8.3483,2063.4558,0.7504,659.8726
180,!180,1893,29.5712,163.0778,9393.5719,4.0212,2892.0735
183,!183,1893,23.438,19.2223,2300.3482,0.8221,727.3697
184,!184,1893,12.4497,6.9717,1992.0525,0.7673,696.7549
186,!186,1893,13.8033,27.2679,3729.1196,1.3265,1168.3836
188,!188,1893,11.9743,41.4819,5763.2528,1.9937,1896.509
189,!189,1893,11.973,0.0007,-0.0007,0.0002,0.0003
180,!180,1894,29.645,133.6286,8102.8762,3.2488,2476.1618
183,!183,1894,23.5959,119.049,7621.2232,3.3029,2611.1198
184,!184,1894,13.0176,15.2523,2784.7999,1.0044,869.4601
186,!186,1894,14.7599,30.6437,3969.9533,1.4933,1425.146
188,!188,1894,12.3957,14.0761,2843.737,0.9667,942.9581
189,!189,1894,13.1341,48.2756,5845.1107,2.0828,1835.4372
180,!180,1895,30.1477,55.0174,4073.9231,1.5379,1312.5359
183,!183,1895,20.5978,-0.0001,-0.0012,0.0002,0.0
184,!184,1895,12.8691,0.0005,0.0003,0.0004,0.0002
186,!186,1895,14.2072,0.0002,-0.0006,0.0,-0.0001
188,!188,1895,12.6047,35.1806,4698.9096,1.6145,1508.418
189,!189,1895,12.2494,-0.0001,-0.0006,-0.0,0.0004
180,!180,1896,30.4641,93.9793,5511.4883,2.3618,1893.5657
183,!183,1896,18.3054,-0.0002,-0.0003,-0.0004,-0.0001
184,!184,1896,12.248,-0.0001,-0.0004,-0.001,0.0005
186,!186,1896,14.3637,54.4565,5782.9037,2.2166,1950.9933
188,!188,1896,8.9436,-0.0004,-0.0001,-0.0004,0.0005
189,!189,1896,13.2144,6.6965,2068.3735,0.7463,642.5343
180,!180,1897,29.1787,42.5322,3244.688,1.1922,1099.4349
183,!183,1897,13.4465,0.0002,-0.0003,0.0001,0.0003
184,!184,1897,12.7304,22.3297,3607.987,1.2403,1147.049
188,!188,1897,4.8305,-0.0005,-0.0003,0.0004,-0.0009
189,!189,1897,12.2693,0.0005,-0.0004,0.0002,-0.0002
183,!183,1898,9.1326,-0.0002,-0.0004,-0.0001,0.0003
184,!184,1898,12.4569,0.0006,0.0001,0.0004,-0.0011
188,!188,1898,6.6158,13.1809,4412.2723,1.2222,1377.7656
189,!189,1898,9.1689,0.0002,0.001,0.0001,-0.0002
183,!183,1899,6.0738,-0.0006,0.0004,0.0003,-0.0002
184,!184,1899,11.7381,15.1436,3019.1638,1.0394,966.7228
188,!188,1899,6.2043,0.0003,-0.0001,-0.0003,-0.0002
189,!189,1899,5.3652,-0.0,0.0005,0.001,-0.0002
183,!183,1900,5.8071,1.0934,1753.8237,0.6846,584.1035
184,!184,1900,12.236,30.2765,4219.9377,1.466,1383.963
188,!188,1900,8.2824,36.7503,7113.4315,1.9996,2289.4171
189,!189,1900,7.6862,24.4586,5860.601,1.7105,1979.3698
190,!190,1900,20.0893,24.6671,2807.9322,1.0333,899.1301
183,!183,1901,7.9397,24.2953,5864.1338,1.7708,1769.8174
184,!184,1901,12.093,0.0004,0.0002,-0.0004,0.0002
188,!188,1901,5.3859,-0.0004,0.0003,0.0004,-0.0
189,!189,1901,6.4098,-0.0002,-0.0001,0.0014,-0.0003
190,!190,1901,19.111,0.0002,0.0,-0.0001,0.0003
183,!183,1902,9.0077,25.4978,4988.5508,1.5972,1622.8828
184,!184,1902,13.229,26.4426,4010.8774,1.4036,1276.129
188,!188,1902,5.2942,1.1362,1800.0902,0.6563,592.0326
189,!189,1902,6.7945,0.9643,1646.613,0.5972,530.1891
190,!190,1902,19.4741,63.6952,5504.4485,2.098,1736.2514
183,!183,1903,11.2616,66.3663,8366.3142,2.8735,2843.0582
184,!184,1903,12.2485,16.9192,2940.4552,1.0757,941.0298
188,!188,1903,5.0112,0.0002,-0.0007,-0.0001,-0.0003
189,!189,1903,9.1024,37.272,6541.7653,2.0614,2213.8015
190,!190,1903,18.5623,14.8834,2189.8123,0.785,744.2795
183,!183,1904,14.4343,103.3818,10530.4414,3.9734,3454.3145
184,!184,1904,8.4649,0.0002,-0.001,0.0002,0.0003
188,!188,1904,7.7435,27.189,6438.3874,1.8643,2004.5311
189,!189,1904,11.5664,62.2831,8045.728,2.6375,2610.5243
190,!190,1904,19.4615,18.2119,2323.7578,0.8941,816.1156
183,!183,1905,17.5405,146.9508,12081.7223,4.9331,3903.3066
184,!184,1905,4.7192,-0.0004,0.0009,-0.0004,0.0004
188,!188,1905,9.0986,29.0029,5791.5112,1.8149,1816.3069
189,!189,1905,12.7088,23.6521,3767.307,1.4064,1261.1621
190,!190,1905,19.2744,25.6083,2977.365,1.1014,922.8974
183,!183,1906,19.8568,199.539,13849.5412,5.6869,4566.6264
184,!184,1906,4.9683,0.8945,1743.3319,0.657,569.6859
188,!188,1906,10.8374,42.9764,6624.875,2.1079,2167.7092
189,!189,1906,8.2015,0.0003,-0.0005,-0.0003,-0.0002
190,!190,1906,19.8948,29.6764,3335.8347,1.2265,1061.575
183,!183,1907,20.8227,142.9278,10096.3606,4.3632,3290.7793
184,!184,1907,5.1291,0.9728,1824.0469,0.6421,582.3964
189,!189,1907,6.0585,0.0,0.0005,0.0006,0.0009
190,!190,1907,19.2406,30.9229,2997.3172,1.258,1022.1469
183,!183,1908,18.4674,0.0,-0.0001,0.0003,-0.0003
184,!184,1908,7.1511,15.5961,4730.2332,1.3683,1641.2776
189,!189,1908,6.2569,0.0001,0.0005,0.0004,0.0001
190,!190,1908,19.4293,3.5984,1500.0823,0.5072,489.0968
183,!183,1909,17.6243,-0.0005,-0.0007,0.0,0.0002
184,!184,1909,9.4182,42.7434,7445.7394,2.4812,2352.514
189,!189,1909,7.6931,21.4607,5253.986,1.6257,1673.4081
190,!190,1909,20.1773,78.2836,6136.5565,2.4228,2043.1996
183,!183,1910,15.9241,0.0011,0.0005,0.0,0.0
184,!184,1910,11.4808,49.9108,7473.3984,2.4318,2307.8671
189,!189,1910,9.617,31.1344,5321.8364,1.7945,1771.6438
190,!190,1910,19.2824,23.5468,2702.2967,1.027,911.2851
191,!191,1910,12.9305,6.2814,1965.2282,0.7326,674.941
183,!183,1911,15.215,-0.0004,0.0,0.0003,-0.0008
184,!184,1911,12.795,66.7035,7522.877,2.5819,2456.745
189,!189,1911,12.4389,61.1618,8196.7405,2.8111,2435.4487
190,!190,1911,19.6784,-0.0003,0.0002,-0.0005,0.0005
191,!191,1911,12.24,0.0008,0.0003,-0.0004,-0.0005
183,!183,1912,16.2352,67.2566,6730.8042,2.4678,2061.4383
184,!184,1912,15.7988,110.9134,10744.2913,3.7311,3428.633
189,!189,1912,12.2313,19.676,3479.7197,1.1859,1080.0464
190,!190,1912,19.4819,54.5805,4707.8297,1.9242,1540.4385
191,!191,1912,12.1968,-0.0005,0.0005,0.0004,-0.0004
183,!183,1913,15.8447,25.9926,3212.8695,1.1925,1066.1876
184,!184,1913,17.1308,104.4822,9183.8136,3.6323,2857.3653
189,!189,1913,12.3827,8.2885,2250.4861,0.7993,703.2461
190,!190,1913,19.2334,33.614,3623.7363,1.3505,1089.6299
191,!191,1913,13.1386,25.6944,3902.5265,1.3174,1324.2017
183,!183,1914,17.7073,85.8532,7419.5535,2.7005,2359.0584
184,!184,1914,19.915,161.9721,12450.241,4.7309,4002.6672
189,!189,1914,12.9528,30.5012,4405.2046,1.5294,1450.5997
190,!190,1914,19.4031,58.0154,5002.9277,1.936,1505.2612
191,!191,1914,12.2214,0.0007,-0.0002,-0.0002,0.0
183,!183,1915,19.4406,176.5584,13319.5573,5.211,4195.7599
184,!184,1915,20.0547,51.2389,4657.7851,1.8102,1461.7259
189,!189,1915,8.6381,-0.0,0.0009,-0.0002,-0.0004
190,!190,1915,19.5677,1.7617,1286.341,0.4554,432.9164
191,!191,1915,12.6431,30.3928,4172.1729,1.5011,1385.5705
183,!183,1916,20.7423,86.4749,6472.2868,2.8451,2201.4739
184,!184,1916,20.6744,107.4263,7695.4689,3.3272,2600.5908
189,!189,1916,4.2038,0.0002,0.0005,-0.0002,0.0006
190,!190,1916,19.9085,30.9269,3178.6612,1.2072,1040.5537
191,!191,1916,13.2897,4.0996,1742.6557,0.6661,554.1043
183,!183,1917,19.8767,23.3007,2640.6947,0.9635,830.2339
184,!184,1917,20.0175,0.0005,0.0002,0.0005,-0.0
189,!189,1917,5.7227,8.528,4004.2027,1.0799,1230.4009
190,!190,1917,18.7755,-0.0001,0.0001,-0.0009,0.0001
191,!191,1917,9.3387,-0.0001,-0.0006,-0.0001,-0.0001
183,!183,1918,20.0475,36.4265,3536.4717,1.3567,1147.7207
184,!184,1918,20.0,45.7389,4249.7793,1.67,1330.6554
189,!189,1918,6.9139,13.2261,4024.8534,1.217,1323.3136
190,!190,1918,19.9078,61.5045,5230.3819,2.067,1730.9982
191,!191,1918,5.749,0.0005,0.0004,-0.0003,0.0004
183,!183,1919,20.7929,27.6941,2617.0175,1.1233,900.0611
184,!184,1919,20.2086,45.5588,4400.5064,1.6304,1390.0082
189,!189,1919,8.258,20.249,4730.225,1.4132,1529.7803
190,!190,1919,18.9701,0.0005,0.0002,-0.0005,-0.0001
191,!191,1919,6.5221,7.7761,3151.2384,0.968,1036.5435
183,!183,1920,20.2595,-0.0005,0.0001,-0.0005,0.0006
184,!184,1920,19.7891,-0.0008,-0.0004,-0.0,-0.0005
189,!189,1920,10.7986,43.4809,6770.2308,2.176,2096.9057
190,!190,1920,14.5554,-0.0006,0.0002,-0.0,0.0005
191,!191,1920,5.9563,-0.0007,-0.0,-0.0006,-0.0005
192,!192,1920,13.6948,8.1705,2093.0773,0.7512,665.1503
183,!183,1921,20.062,46.7893,4331.38,1.6992,1401.2716
184,!184,1921,16.5094,-0.0006,0.0004,-0.0001,-0.0008
189,!189,1921,13.0379,74.9259,8764.6321,2.99,2910.912
190,!190,1921,9.8455,0.0002,-0.0003,-0.0004,0.0003
191,!191,1921,6.9634,7.9482,3091.8646,0.9566,999.8282
192,!192,1921,15.2867,59.4217,6074.5294,2.2944,2089.5724
183,!183,1922,16.4884,0.0003,0.0003,-0.0003,0.0003
184,!184,1922,13.2998,0.0002,0.0005,0.0005,0.0005
189,!189,1922,11.9272,-0.0004,0.0007,-0.0003,-0.0007
190,!190,1922,5.707,-0.0006,-0.001,0.0004,-0.0002
191,!191,1922,5.3984,-0.0002,-0.0003,0.0001,0.0005
192,!192,1922,15.4056,6.9681,1843.5719,0.6781,598.7519
183,!183,1923,15.7047,-0.0006,0.0003,0.0002,-0.0002
184,!184,1923,8.2239,-0.0008,0.0006,-0.0002,0.0005
189,!189,1923,12.7274,22.5004,3544.9691,1.24,1172.1533
190,!190,1923,4.5246,-0.0,0.0004,-0.0009,0.0001
191,!191,1923,6.9938,10.3736,3439.261,1.1692,1172.8709
192,!192,1923,11.297,-0.0006,-0.0001,0.0,0.0006
183,!183,1924,11.6524,0.0005,0.001,0.0007,-0.0009
184,!184,1924,4.856,0.0009,0.0008,0.0,0.0007
189,!189,1924,13.1406,7.4911,2052.7677,0.7782,668.5482
190,!190,1924,4.7065,1.552,1989.2797,0.7369,665.0213
191,!191,1924,6.7277,0.0006,0.0003,-0.0003,-0.0002
192,!192,1924,12.3142,1.1876,1459.8993,0.6003,475.6426
183,!183,1925,6.7518,-0.0008,0.0003,-0.0009,-0.0005
184,!184,1925,6.8406,18.6795,5100.1823,1.4906,1699.3061
189,!189,1925,10.8977,0.0005,-0.0006,-0.0005,0.0003
190,!190,1925,6.9712,25.7253,6655.0468,1.8294,2065.179
191,!191,1925,7.3264,11.3864,3618.4971,1.0966,1147.4729
192,!192,1925,8.396,0.0003,-0.0002,0.0004,-0.0004
183,!183,1926,8.7737,29.2748,6077.0368,1.6966,1893.5857
184,!184,1926,8.7495,26.036,5320.3811,1.7019,1871.9025
189,!189,1926,7.953,-0.0007,0.0008,-0.0001,-0.0005
190,!190,1926,9.1061,24.1282,4875.0775,1.4988,1568.3793
191,!191,1926,7.0946,-0.0009,0.0002,0.0003,-0.0002
192,!192,1926,8.1571,-0.0001,-0.0006,0.0011,-0.0007
183,!183,1927,10.7494,51.0724,7271.0269,2.3455,2385.5599
184,!184,1927,11.0116,50.991,7657.1168,2.4761,2478.2522
189,!189,1927,5.4844,-0.0006,-0.0002,0.0003,0.0007
190,!190,1927,11.337,41.4243,6397.8718,2.1491,2050.8385
191,!191,1927,7.0766,5.0169,2434.9792,0.8189,796.4412
192,!192,1927,8.7589,10.913,3204.8748,1.0146,1012.1318
183,!183,1928,12.8594,65.816,7777.435,2.6857,2506.9205
184,!184,1928,13.6351,72.5144,8161.2224,2.7532,2740.1423
189,!189,1928,5.7175,1.2406,1826.1504,0.6769,564.2525
190,!190,1928,12.2514,58.5503,7357.6735,2.6083,2353.4107
191,!191,1928,6.8025,-0.0004,0.0004,-0.0004,-0.0002
192,!192,1928,5.6055,-0.0003,-0.0,-0.0001,-0.0001
183,!183,1929,15.5478,113.9203,10527.0142,3.7036,3415.2221
184,!184,1929,15.2771,91.5296,8812.9294,3.182,2960.543
189,!189,1929,8.3587,29.5082,6275.6447,1.8522,1991.1491
190,!190,1929,14.946,103.2184,9906.8324,3.3552,3294.8821
191,!191,1929,7.1139,3.1298,2025.8158,0.7505,672.0952
192,!192,1929,5.4993,-0.0003,-0.0003,0.0002,-0.0011
183,!183,1930,17.7101,152.8131,12358.568,4.6358,3928.2786
184,!184,1930,17.2838,152.8888,11923.1937,4.4623,3891.5205
189,!189,1930,9.5848,29.8484,5397.388,1.6867,1718.3009
190,!190,1930,15.9533,88.8171,7624.0191,2.9392,2538.8021
191,!191,1930,7.3298,4.727,2268.4266,0.8248,758.3521
192,!192,1930,5.9202,2.4416,2102.7215,0.7329,694.0485
193,!193,1930,13.9627,8.061,2066.0175,0.7091,676.073
183,!183,1931,15.4677,-0.0002,-0.0,-0.0003,0.0009
184,!184,1931,19.5637,188.5479,14063.4862,5.7836,4350.5811
189,!189,1931,11.6711,55.1841,7284.84,2.3771,2388.8126
190,!190,1931,17.9994,133.8046,11203.6982,4.0198,3508.5207
191,!191,1931,3.494,-0.0008,-0.0002,-0.0006,0.0003
192,!192,1931,7.2793,17.5194,4729.0979,1.3526,1558.3527
193,!193,1931,14.1765,29.3297,3969.2857,1.3953,1256.8048
183,!183,1932,15.994,15.7757,2543.2999,0.9188,798.9136
184,!184,1932,21.8562,236.3294,15827.705,6.9646,5124.4846
189,!189,1932,12.0442,24.4744,4073.6769,1.3613,1358.7253
190,!190,1932,19.1613,98.6689,8123.8949,3.2122,2645.634
191,!191,1932,4.9567,6.3205,3513.8095,1.0168,1154.9689
192,!192,1932,9.7381,41.712,7545.5232,2.3037,2387.3391
193,!193,1932,11.812,-0.0002,-0.0005,-0.0005,-0.0006
183,!183,1933,17.2164,81.6621,7506.9472,2.9615,2399.5897
184,!184,1933,23.3107,203.7602,12897.6269,5.5311,4203.1209
189,!189,1933,13.3551,23.1327,3622.3215,1.2978,1173.7793
190,!190,1933,18.707,0.0003,0.0007,0.0005,-0.0003
191,!191,1933,6.2452,10.412,3942.9015,1.1138,1321.4776
193,!193,1933,10.7139,7.6508,2202.8917,0.7805,758.3869
183,!183,1934,20.1404,188.0643,13356.543,5.5253,4411.0765
184,!184,1934,25.6875,362.2728,20219.1839,9.0466,6516.7901
189,!189,1934,13.1306,17.3249,3068.6284,1.0807,949.2606
190,!190,1934,19.535,71.4953,5870.5992,2.2906,1907.6477
191,!191,1934,7.3155,13.976,3920.0804,1.1953,1297.0678
193,!193,1934,8.4122,0.0002,-0.0,0.0006,0.0002
183,!183,1935,21.0552,216.0304,13275.8416,5.9861,4625.0308
184,!184,1935,24.1717,0.0006,0.0005,0.0005,0.0001
189,!189,1935,12.1673,0.0006,0.0,-0.0005,0.0005
190,!190,1935,19.025,0.0001,-0.0009,-0.0004,0.0006
191,!191,1935,7.8616,4.0509,2123.3987,0.7257,727.0174
193,!193,1935,8.2473,0.0,-0.0004,-0.0003,0.0001
183,!183,1936,23.9211,274.7688,16742.7873,7.1486,5382.8058
184,!184,1936,24.6419,83.3361,5614.0683,2.2967,1808.6359
190,!190,1936,19.7138,69.2627,5646.3635,2.3554,1801.3587
191,!191,1936,6.2444,-0.0003,0.0007,0.0001,-0.0001
193,!193,1936,4.8374,-0.0004,0.0002,-0.0004,-0.0001
183,!183,1937,26.1517,229.618,13322.8758,5.9186,4483.8406
184,!184,1937,22.436,-0.0006,0.0007,0.0002,0.0005
190,!190,1937,19.7999,0.0001,-0.0003,-0.0002,0.0006
191,!191,1937,4.3297,-0.0004,0.0008,0.0006,0.0
193,!193,1937,5.2711,1.9679,2143.5278,0.7114,674.3441
183,!183,1938,22.4989,0.0002,-0.0002,0.0006,0.0003
184,!184,1938,18.7655,-0.0,0.0001,-0.0009,0.0002
190,!190,1938,19.7836,19.7932,2567.8935,0.9607,815.8968
191,!191,1938,6.7839,16.668,5213.7729,1.4704,1657.7975
193,!193,1938,5.6132,3.1484,2292.6928,0.7896,742.2087
183,!183,1939,20.2378,0.0001,-0.0002,0.0007,0.0003
184,!184,1939,14.8856,0.0001,-0.0011,-0.0001,0.0007
190,!190,1939,18.9909,99.534,7554.1856,3.0209,2319.3222
191,!191,1939,6.4393,0.8684,1575.1925,0.6274,536.3738
193,!193,1939,6.8641,14.185,4471.4393,1.2725,1459.5129
183,!183,1940,14.3972,0.0003,0.001,-0.0003,0.0006
184,!184,1940,10.3647,-0.0001,0.0008,-0.0012,0.0005
190,!190,1940,18.6474,-0.0006,-0.0002,0.0008,-0.0002
191,!191,1940,6.6604,1.7751,1880.3554,0.6636,606.2893
193,!193,1940,8.9385,27.5119,5782.9136,1.7551,1797.6039
194,!194,1940,14.0104,7.4753,1987.2144,0.7793,662.7145
183,!183,1941,10.9928,-0.0002,0.0005,-0.0,-0.0003
184,!184,1941,6.2173,-0.0,-0.0006,0.0003,0.0012
190,!190,1941,18.8159,13.8257,2128.8372,0.7979,698.0712
191,!191,1941,7.2516,7.285,2942.1894,0.9036,965.6102
193,!193,1941,11.2977,62.2622,8513.2177,2.8304,2666.2661
194,!194,1941,13.1206,-0.0001,-0.0001,0.0003,-0.0005
183,!183,1942,7.0757,0.0011,-0.0004,0.0001,-0.0002
184,!184,1942,5.7163,-0.0008,0.0001,0.0004,0.0005
190,!190,1942,19.302,24.3042,2829.0055,1.0422,905.7996
191,!191,1942,7.7381,5.877,2494.7267,0.8521,808.5912
193,!193,1942,11.5396,13.6797,2924.5492,1.014,943.7829
194,!194,1942,13.0098,0.0008,-0.0002,0.0003,0.0003
183,!183,1943,6.1224,0.0002,0.0004,0.0005,-0.0004
184,!184,1943,5.0825,0.0004,-0.0001,-0.0006,0.0004
190,!190,1943,19.4086,73.408,5937.0283,2.4623,1928.4234
191,!191,1943,7.3782,0.0962,1456.7703,0.5681,461.9316
193,!193,1943,8.1011,0.0013,0.0002,0.0002,0.0003
194,!194,1943,8.765,0.0008,0.0005,0.0,-0.0006
183,!183,1944,4.9403,0.0006,0.0014,0.0006,-0.0005
184,!184,1944,7.3815,26.6926,6107.8819,1.7619,2064.4759
190,!190,1944,18.9617,0.9276,1274.5677,0.4297,419.2808
191,!191,1944,9.7366,44.388,6857.7363,2.2638,2352.4141
193,!193,1944,3.8983,-0.0004,-0.0009,-0.0001,0.0004
194,!194,1944,4.8995,0.0005,0.0,0.0,0.0005
183,!183,1945,6.1209,13.0438,4268.1485,1.2136,1382.2885
184,!184,1945,6.6019,-0.0002,0.0001,-0.0,0.0008
190,!190,1945,19.3479,4.5296,1574.1291,0.5337,484.0599
191,!191,1945,9.8934,1.7618,1758.8116,0.6279,544.3522
193,!193,1945,5.8617,13.6612,4962.5557,1.3786,1606.8177
194,!194,1945,6.7968,16.8675,5261.9729,1.4939,1758.0344
183,!183,1946,8.5168,31.0159,5936.5084,1.9158,1962.169
184,!184,1946,5.8247,0.0004,0.0,-0.0006,-0.0001
190,!190,1946,19.0259,10.5403,1943.7277,0.6582,621.2162
191,!191,1946,11.5558,48.0575,6633.5222,2.2011,1964.588
193,!193,1946,8.4706,33.8286,6625.7822,1.9518,2225.3321
194,!194,1946,9.2434,34.2693,6424.8888,1.9401,2203.1726
183,!183,1947,10.9979,58.471,7924.0146,2.6536,2600.3129
184,!184,1947,4.9172,0.0005,0.0002,-0.0005,0.0003
190,!190,1947,14.2156,-0.0002,0.0001,-0.0009,0.0009
191,!191,1947,11.9839,21.3951,3632.1666,1.2115,1169.9923
193,!193,1947,8.5324,5.6778,2287.1262,0.8262,750.1936
194,!194,1947,10.7806,49.618,6943.0344,2.3778,2339.5934
183,!183,1948,12.3165,65.1316,7879.4431,2.6708,2509.4959
184,!184,1948,5.8478,6.047,3029.2958,0.9276,957.936
190,!190,1948,10.6722,-0.0006,0.0002,-0.0004,-0.0006
191,!191,1948,12.86,30.4177,4276.5495,1.4726,1416.7576
193,!193,1948,11.0202,42.7183,6218.2863,2.1307,2049.2201
194,!194,1948,11.8365,44.4879,5680.4362,1.9222,1806.5008
183,!183,1949,14.1327,92.1584,8606.6308,3.1644,2813.268
184,!184,1949,7.7736,14.3469,4043.4265,1.2988,1391.2334
190,!190,1949,5.9112,0.0003,-0.0002,0.0007,0.0008
191,!191,1949,12.0975,-0.0001,0.0001,0.0003,0.0
193,!193,1949,12.9013,65.5107,7705.3643,2.6121,2507.8057
194,!194,1949,11.1705,-0.0002,0.0004,0.0005,0.0007
183,!183,1950,16.2887,108.4957,9667.0135,3.468,3059.293
184,!184,1950,9.0324,29.7043,5660.6029,1.6626,1794.806
190,!190,1950,8.1363,21.8783,5319.011,1.5652,1709.0727
191,!191,1950,11.8751,0.0006,0.0007,0.0004,-0.0009
193,!193,1950,13.8629,64.8311,7141.4445,2.7002,2314.8099
194,!194,1950,7.6386,0.0004,-0.0,0.0007,-0.0009
195,!195,1950,18.8272,20.043,2531.9225,1.0111,831.8812
183,!183,1951,18.8023,142.2918,11463.9176,4.6049,3746.7754
184,!184,1951,10.6678,47.1585,6368.9044,2.1426,2061.183
190,!190,1951,9.732,26.4465,5108.4912,1.5893,1704.1389
191,!191,1951,10.4096,0.0001,-0.0008,-0.0008,-0.0001
193,!193,1951,14.1081,12.3833,2445.7637,0.8779,770.9238
194,!194,1951,9.8159,50.4135,7953.4081,2.5161,2534.496
195,!195,1951,17.2705,0.0005,0.0002,0.0003,0.0003
183,!183,1952,21.464,215.0497,14229.0661,6.0639,4982.7841
184,!184,1952,13.3002,61.482,7423.4462,2.5123,2315.7
190,!190,1952,10.8493,36.5689,5536.6521,1.8216,1882.2684
191,!191,1952,6.3477,-0.0001,-0.0,0.0002,-0.0005
193,!193,1952,13.6174,1.7387,1401.4385,0.5543,479.3234
194,!194,1952,12.288,59.787,7516.302,2.6582,2489.4613
195,!195,1952,18.0391,41.3297,3965.5103,1.6184,1353.8316
183,!183,1953,19.7066,0.0001,0.0004,-0.0005,-0.0007
184,!184,1953,12.9254,8.9622,2255.7551,0.8365,712.0478
190,!190,1953,12.0778,48.7543,6069.9025,2.1389,2068.159
191,!191,1953,6.2741,1.6475,1820.6765,0.6751,615.9906
193,!193,1953,14.1253,5.6937,1922.6041,0.6907,622.794
194,!194,1953,10.5935,-0.0004,-0.0003,-0.0001,0.0007
195,!195,1953,17.9882,0.0005,0.0003,-0.0002,-0.0005
183,!183,1954,15.537,-0.0001,-0.0005,0.0004,-0.0004
184,!184,1954,11.1647,-0.0001,-0.0006,0.0005,-0.0008
190,!190,1954,14.0952,62.1001,6966.3612,2.5038,2225.5052
191,!191,1954,6.0096,0.2018,1493.4439,0.5738,490.2789
193,!193,1954,13.5328,0.0004,0.0008,-0.0001,-0.0001
194,!194,1954,12.9991,79.6757,9420.0337,3.0826,2947.6921
195,!195,1954,18.3029,64.4682,5442.4326,2.087,1790.9547
183,!183,1955,11.658,0.0004,-0.0002,-0.0005,-0.0001
184,!184,1955,6.7113,-0.0003,-0.0002,0.0005,0.0004
