route_id,speed,bus_count,message_count
1151,-1,0,0
1152,-1,0,0
1153,-1,0,0
1170,-1,0,0
1171,-1,0,0
1172,-1,0,0
1173,25,1,3
1178,-1,0,0
1181,12,1,4
1182,24,2,24
1183,28,1,11
1184,-1,0,0
1185,-1,0,0
1186,-1,0,0
1187,-1,0,0
1188,29,1,5
1189,-1,0,0
1192,-1,0,0
1193,16,1,3
1211,25,1,3
1212,23,1,5
1213,24,1,3
1214,25,2,4
1215,22,2,13
1216,21,2,17
1217,20,1,3
1218,-1,0,0
1219,-1,0,0
1220,-1,0,0
1244,27,1,9
1245,-1,0,0
1246,-1,0,0
1247,-1,0,0
1248,-1,0,0
1249,-1,0,0
1250,-1,0,0
1251,-1,0,0
1252,-1,0,0
1253,-1,0,0
1254,24,1,6
1255,21,1,9
1256,22,1,13
1257,19,1,7
1258,-1,0,0
1259,-1,0,0
1260,-1,0,0
1261,20,1,3
1262,19,1,11
1263,18,2,14
1264,20,1,8
1265,-1,0,0
1266,-1,0,0
1267,-1,0,0
1268,-1,0,0
1280,20,1,4
1285,23,1,5
1286,22,1,5
1287,26,1,19
1288,-1,0,0
1289,-1,0,0
1290,-1,0,0
1291,-1,0,0
1292,-1,0,0
1293,21,1,1
1294,17,1,1
1295,17,1,2
1296,-1,0,0
1297,20,2,10
1298,-1,0,0
1299,-1,0,0
1300,22,1,6
1055,-1,0,0
1056,-1,0,0
1057,22,1,1
1058,-1,0,0
1059,-1,0,0
1060,-1,0,0
1061,-1,0,0
1062,-1,0,0
1063,-1,0,0
1081,-1,0,0
1082,-1,0,0
1083,-1,0,0
1089,31,1,1
1090,27,1,5
1091,-1,0,0
1098,-1,0,0
1099,-1,0,0
1100,27,2,14
1101,31,1,1
1102,-1,0,0
1103,-1,0,0
1104,35,1,14
1105,-1,0,0
1115,-1,0,0
1116,27,1,3
1117,-1,0,0
1118,-1,0,0
1124,-1,0,0
1221,-1,0,0
1222,30,2,7
1223,24,1,1
1224,-1,0,0
1225,19,1,4
1226,-1,0,0
1227,-1,0,0
1228,-1,0,0
1229,-1,0,0
1230,19,1,5
1231,18,2,6
1232,-1,0,0
1233,-1,0,0
1234,-1,0,0
1235,-1,0,0
1236,-1,0,0
1237,-1,0,0
1238,-1,0,0
1239,23,1,1
1240,33,1,9
1241,26,1,16
1242,28,1,10
1243,25,1,10
1301,21,1,6
1302,17,1,5
493,28,1,1
494,-1,0,0
495,-1,0,0
496,-1,0,0
857,-1,0,0
858,-1,0,0
859,-1,0,0
860,5,2,13
861,-1,0,0
862,-1,0,0
863,-1,0,0
864,25,1,2
866,25,1,8
867,18,1,1
871,-1,0,0
872,-1,0,0
873,-1,0,0
874,-1,0,0
875,-1,0,0
876,-1,0,0
877,-1,0,0
878,-1,0,0
879,-1,0,0
880,-1,0,0
881,-1,0,0
882,-1,0,0
883,-1,0,0
884,-1,0,0
886,-1,0,0
887,50,1,1
888,48,1,1
928,-1,0,0
929,-1,0,0
930,-1,0,0
931,-1,0,0
932,-1,0,0
933,27,1,10
934,-1,0,0
935,-1,0,0
936,-1,0,0
937,-1,0,0
938,-1,0,0
939,-1,0,0
940,-1,0,0
941,-1,0,0
942,-1,0,0
943,-1,0,0
944,20,2,11
945,-1,0,0
946,-1,0,0
947,-1,0,0
948,-1,0,0
949,-1,0,0
950,-1,0,0
954,-1,0,0
955,-1,0,0
956,-1,0,0
957,-1,0,0
960,-1,0,0
961,-1,0,0
962,-1,0,0
966,-1,0,0
967,-1,0,0
968,-1,0,0
969,-1,0,0
970,-1,0,0
971,-1,0,0
972,-1,0,0
976,-1,0,0
977,-1,0,0
978,-1,0,0
979,-1,0,0
980,-1,0,0
985,30,1,12
986,27,1,8
987,-1,0,0
994,-1,0,0
997,-1,0,0
1000,-1,0,0
1001,-1,0,0
1003,-1,0,0
1052,-1,0,0
1053,23,2,8
1054,26,4,17
1276,25,1,1
1274,23,3,26
1273,-1,0,0
1272,20,3,23
1271,-1,0,0
1270,-1,0,0
1269,-1,0,0
1210,27,1,1
1209,-1,0,0
1208,-1,0,0
1207,-1,0,0
1206,23,1,6
1205,24,1,15
1204,23,1,8
1203,17,1,5
1202,-1,0,0
1201,25,1,13
1200,24,1,11
1127,29,1,21
1126,27,2,16
1125,-1,0,0
1051,-1,0,0
1050,-1,0,0
1049,-1,0,0
1040,-1,0,0
1038,-1,0,0
1037,24,2,2
1036,-1,0,0
1035,-1,0,0
1034,-1,0,0
1033,-1,0,0
1031,-1,0,0
1029,-1,0,0
1028,-1,0,0
1027,-1,0,0
1026,-1,0,0
1025,-1,0,0
810,-1,0,0
811,-1,0,0
812,-1,0,0
813,-1,0,0
814,26,2,12
815,27,4,26
816,25,2,18
817,18,2,11
821,38,1,5
822,19,1,5
823,-1,0,0
824,-1,0,0
825,23,2,22
826,-1,0,0
827,-1,0,0
828,-1,0,0
829,-1,0,0
830,-1,0,0
831,-1,0,0
832,-1,0,0
834,-1,0,0
835,-1,0,0
837,-1,0,0
838,-1,0,0
839,-1,0,0
840,-1,0,0
841,-1,0,0
842,-1,0,0
843,-1,0,0
844,-1,0,0
845,-1,0,0
846,-1,0,0
847,-1,0,0
848,-1,0,0
850,-1,0,0
851,-1,0,0
852,-1,0,0
853,-1,0,0
854,25,1,1
856,-1,0,0
889,-1,0,0
890,-1,0,0
891,-1,0,0
892,-1,0,0
893,43,1,1
894,-1,0,0
895,-1,0,0
896,-1,0,0
898,-1,0,0
899,-1,0,0
900,-1,0,0
903,23,1,10
904,26,1,1
907,23,2,5
908,-1,0,0
911,-1,0,0
912,-1,0,0
913,-1,0,0
914,-1,0,0
917,23,1,7
918,23,1,14
921,20,4,34
922,24,3,34
925,20,2,11
926,28,2,18
927,25,1,3
1011,-1,0,0
1018,-1,0,0
1024,-1,0,0
529,-1,0,0
530,-1,0,0
531,32,1,2
612,-1,0,0
615,-1,0,0
616,-1,0,0
737,-1,0,0
738,22,1,1
739,-1,0,0
752,-1,0,0
753,-1,0,0
755,-1,0,0
756,-1,0,0
757,-1,0,0
758,19,1,7
759,25,1,2
760,22,2,18
762,-1,0,0
763,-1,0,0
765,13,1,4
766,-1,0,0
767,-1,0,0
768,-1,0,0
769,-1,0,0
770,19,1,3
776,-1,0,0
777,-1,0,0
778,-1,0,0
779,-1,0,0
780,-1,0,0
781,-1,0,0
782,-1,0,0
783,-1,0,0
784,-1,0,0
785,-1,0,0
786,-1,0,0
787,-1,0,0
788,-1,0,0
789,-1,0,0
790,-1,0,0
791,-1,0,0
792,-1,0,0
793,-1,0,0
795,-1,0,0
796,-1,0,0
797,31,1,5
798,-1,0,0
799,-1,0,0
800,-1,0,0
801,-1,0,0
802,-1,0,0
803,-1,0,0
804,24,2,7
805,28,1,9
806,23,1,7
807,-1,0,0
808,-1,0,0
809,-1,0,0
1199,21,1,12
1198,21,1,11
1197,20,1,12
1196,22,1,4
670,-1,0,0
673,-1,0,0
674,-1,0,0
679,-1,0,0
680,-1,0,0
683,-1,0,0
684,-1,0,0
685,-1,0,0
686,-1,0,0
687,-1,0,0
688,-1,0,0
689,-1,0,0
690,-1,0,0
691,-1,0,0
692,-1,0,0
693,-1,0,0
694,-1,0,0
695,-1,0,0
696,-1,0,0
697,-1,0,0
698,-1,0,0
699,-1,0,0
700,-1,0,0
702,25,1,10
703,25,1,10
704,23,1,10
705,24,1,13
706,24,1,10
707,-1,0,0
708,28,1,1
709,25,1,3
710,26,2,17
711,33,1,9
712,33,1,11
713,32,1,14
714,35,1,10
715,31,2,5
716,23,1,11
717,18,1,9
718,31,1,10
719,28,1,5
721,31,2,2
247,-1,0,0
248,-1,0,0
249,-1,0,0
250,-1,0,0
251,18,1,6
456,25,1,21
457,35,1,3
458,35,1,11
459,-1,0,0
460,-1,0,0
463,-1,0,0
464,-1,0,0
465,35,1,12
466,33,1,10
467,33,1,17
468,28,3,9
469,23,2,8
470,-1,0,0
471,-1,0,0
472,-1,0,0
473,-1,0,0
474,-1,0,0
477,-1,0,0
478,-1,0,0
479,-1,0,0
480,-1,0,0
481,-1,0,0
482,-1,0,0
483,-1,0,0
484,-1,0,0
485,-1,0,0
486,-1,0,0
487,-1,0,0
488,-1,0,0
489,-1,0,0
490,-1,0,0
491,-1,0,0
492,-1,0,0
497,-1,0,0
498,18,3,9
499,38,1,8
500,34,1,3
501,27,1,1
502,25,2,17
503,28,2,11
504,27,2,16
505,20,2,6
506,31,1,2
508,-1,0,0
509,24,1,2
510,27,1,10
511,30,1,12
512,30,1,11
513,33,1,5
514,22,1,6
515,-1,0,0
516,-1,0,0
517,-1,0,0
518,13,1,4
519,-1,0,0
520,11,3,4
521,-1,0,0
525,-1,0,0
526,-1,0,0
527,-1,0,0
528,-1,0,0
634,-1,0,0
635,-1,0,0
636,34,1,5
637,-1,0,0
638,-1,0,0
639,-1,0,0
640,-1,0,0
641,-1,0,0
642,31,1,10
643,25,1,3
644,-1,0,0
645,20,1,3
646,-1,0,0
647,-1,0,0
648,31,1,3
649,25,2,7
650,27,2,16
651,28,2,12
652,28,2,15
653,20,2,11
656,-1,0,0
660,-1,0,0
1277,-1,0,0
322,25,1,14
323,23,1,10
324,23,1,11
325,23,1,12
326,28,1,2
327,-1,0,0
328,-1,0,0
329,-1,0,0
330,-1,0,0
455,18,1,11
532,25,1,4
533,-1,0,0
534,30,1,3
535,31,1,6
536,-1,0,0
537,-1,0,0
538,-1,0,0
539,-1,0,0
540,-1,0,0
541,-1,0,0
542,-1,0,0
543,-1,0,0
544,23,1,2
545,-1,0,0
546,-1,0,0
547,-1,0,0
548,-1,0,0
549,-1,0,0
550,-1,0,0
551,-1,0,0
552,-1,0,0
553,-1,0,0
554,-1,0,0
555,25,1,6
556,-1,0,0
557,-1,0,0
558,-1,0,0
559,-1,0,0
560,-1,0,0
563,-1,0,0
564,-1,0,0
565,-1,0,0
566,20,1,5
567,45,2,7
568,-1,0,0
569,-1,0,0
570,-1,0,0
571,-1,0,0
572,25,1,12
618,-1,0,0
620,-1,0,0
621,-1,0,0
622,-1,0,0
623,31,1,7
624,31,1,10
625,29,1,10
626,31,1,12
627,29,1,9
628,30,1,14
629,-1,0,0
632,-1,0,0
633,-1,0,0
771,-1,0,0
772,-1,0,0
773,-1,0,0
774,-1,0,0
775,-1,0,0
83,25,1,7
84,18,3,17
239,29,1,2
240,-1,0,0
241,29,1,13
242,27,1,4
243,31,1,13
244,27,1,6
245,18,1,12
246,17,1,11
252,26,1,2
253,-1,0,0
254,-1,0,0
255,34,1,7
256,25,1,11
257,26,1,9
258,-1,0,0
259,-1,0,0
260,25,1,15
261,25,1,11
262,28,1,21
263,27,1,9
264,-1,0,0
265,-1,0,0
266,-1,0,0
267,-1,0,0
268,-1,0,0
269,-1,0,0
270,38,2,9
271,-1,0,0
272,-1,0,0
273,21,1,4
274,25,1,17
275,25,1,19
276,25,1,10
277,25,1,10
278,-1,0,0
279,-1,0,0
280,-1,0,0
281,-1,0,0
282,-1,0,0
283,-1,0,0
284,-1,0,0
285,-1,0,0
286,-1,0,0
287,-1,0,0
288,-1,0,0
289,-1,0,0
293,-1,0,0
294,23,1,5
295,19,1,11
296,22,1,6
297,21,1,6
298,19,1,6
299,-1,0,0
300,-1,0,0
301,-1,0,0
302,25,1,16
303,25,1,10
304,22,1,11
305,19,1,3
306,-1,0,0
307,21,1,5
308,22,1,7
309,21,1,17
310,24,1,11
311,24,1,8
312,-1,0,0
313,-1,0,0
314,26,1,4
315,23,1,9
316,23,1,8
317,24,1,5
318,23,1,6
319,-1,0,0
320,23,1,5
321,24,1,8
1283,30,1,7
1282,20,1,5
1281,-1,0,0
369,-1,0,0
370,-1,0,0
371,-1,0,0
372,31,1,9
373,35,1,5
374,-1,0,0
375,-1,0,0
376,32,1,8
377,-1,0,0
378,-1,0,0
379,-1,0,0
380,-1,0,0
381,-1,0,0
382,-1,0,0
383,27,1,2
384,-1,0,0
385,27,1,5
386,21,1,6
387,28,1,6
388,30,1,13
389,28,1,8
390,29,1,6
391,-1,0,0
392,-1,0,0
393,-1,0,0
394,-1,0,0
395,18,1,9
396,20,1,9
397,23,1,10
398,22,1,7
399,18,1,6
400,-1,0,0
401,-1,0,0
402,-1,0,0
403,-1,0,0
404,-1,0,0
405,18,1,3
406,31,1,9
407,22,3,17
408,26,2,6
409,25,3,14
410,29,2,20
411,24,1,9
412,29,1,4
413,22,1,8
414,25,1,13
447,22,1,6
448,20,2,14
449,-1,0,0
450,-1,0,0
451,30,1,10
452,30,1,11
453,25,2,30
454,19,2,24
573,24,1,12
574,17,1,7
575,-1,0,0
576,-1,0,0
577,-1,0,0
578,53,2,2
579,55,2,4
580,54,3,9
581,55,2,4
582,50,1,1
583,42,1,2
584,-1,0,0
586,-1,0,0
587,-1,0,0
589,-1,0,0
591,-1,0,0
592,-1,0,0
593,-1,0,0
594,-1,0,0
595,-1,0,0
596,-1,0,0
597,-1,0,0
598,-1,0,0
599,-1,0,0
600,-1,0,0
601,-1,0,0
602,-1,0,0
604,-1,0,0
605,-1,0,0
606,-1,0,0
607,53,1,1
608,54,1,1
609,53,2,12
610,55,1,1
611,-1,0,0
211,23,1,11
212,26,1,4
214,30,1,12
215,32,1,10
216,31,1,9
217,23,1,6
218,-1,0,0
219,-1,0,0
220,-1,0,0
221,-1,0,0
222,-1,0,0
223,-1,0,0
224,30,1,12
225,28,1,12
226,28,1,5
227,32,1,10
228,17,1,6
229,-1,0,0
230,-1,0,0
231,-1,0,0
232,-1,0,0
233,-1,0,0
234,-1,0,0
235,21,1,12
236,27,1,13
237,33,1,10
238,17,1,3
331,-1,0,0
332,-1,0,0
333,-1,0,0
334,-1,0,0
335,27,3,16
336,28,1,5
337,26,2,11
338,27,1,6
339,-1,0,0
340,28,1,10
341,26,1,17
342,20,1,3
343,-1,0,0
344,-1,0,0
345,-1,0,0
346,-1,0,0
347,-1,0,0
348,-1,0,0
349,-1,0,0
350,-1,0,0
351,-1,0,0
352,-1,0,0
353,-1,0,0
354,28,1,8
355,26,1,8
356,20,1,10
357,23,1,10
358,22,1,1
359,-1,0,0
360,-1,0,0
361,-1,0,0
362,-1,0,0
363,-1,0,0
364,-1,0,0
365,-1,0,0
366,-1,0,0
367,34,1,2
368,-1,0,0
446,26,1,12
445,29,3,14
444,26,2,20
443,31,2,13
442,24,1,12
441,18,1,12
440,20,1,9
439,32,1,1
430,33,1,2
429,25,6,23
428,26,2,32
427,29,2,18
426,27,2,20
425,-1,0,0
424,31,1,7
423,20,1,11
422,33,1,9
421,32,1,13
420,-1,0,0
419,27,2,7
418,-1,0,0
417,-1,0,0
416,-1,0,0
415,-1,0,0
292,-1,0,0
291,-1,0,0
290,-1,0,0
210,22,1,5
209,22,1,12
208,22,1,6
207,-1,0,0
206,-1,0,0
205,-1,0,0
204,23,1,4
203,27,1,9
202,25,1,11
201,27,1,10
200,27,1,9
199,-1,0,0
126,20,1,12
125,27,1,5
124,22,1,5
123,28,1,6
122,12,1,3
121,-1,0,0
120,-1,0,0
119,-1,0,0
118,-1,0,0
117,-1,0,0
116,-1,0,0
115,-1,0,0
114,-1,0,0
113,31,1,1
112,27,1,9
111,24,1,7
110,27,1,5
109,26,1,7
108,-1,0,0
107,-1,0,0
106,-1,0,0
105,32,1,5
104,33,1,7
103,35,1,10
102,33,2,20
101,-1,0,0
100,-1,0,0
99,-1,0,0
98,31,1,6
97,-1,0,0
96,-1,0,0
95,-1,0,0
94,-1,0,0
93,-1,0,0
92,27,1,21
91,20,1,11
90,27,1,12
89,24,1,5
88,24,1,3
87,25,1,1
86,26,1,2
85,24,2,12
82,16,1,10
81,26,1,1
80,-1,0,0
79,-1,0,0
78,-1,0,0
77,25,1,8
76,33,1,16
75,33,1,7
74,29,1,12
73,27,1,3
72,26,1,2
71,27,1,10
70,25,1,12
69,23,1,12
68,23,1,10
67,36,2,9
66,-1,0,0
64,-1,0,0
65,-1,0,0
1,31,1,3
2,28,1,3
3,25,1,4
4,32,1,3
5,30,1,1
6,-1,0,0
7,-1,0,0
8,19,1,4
9,20,1,14
10,17,1,8
11,20,1,11
12,-1,0,0
13,-1,0,0
14,-1,0,0
15,-1,0,0
16,-1,0,0
17,-1,0,0
19,-1,0,0
20,-1,0,0
21,-1,0,0
22,-1,0,0
23,-1,0,0
24,-1,0,0
25,-1,0,0
26,-1,0,0
27,38,1,6
28,-1,0,0
29,-1,0,0
30,27,2,9
31,30,2,6
32,25,3,20
33,28,3,14
34,31,4,25
35,29,4,15
36,30,2,18
37,27,3,20
38,29,3,16
39,28,2,14
40,26,2,14
41,26,1,1
42,25,1,4
43,25,1,1
44,29,1,2
45,-1,0,0
46,19,1,4
47,19,1,5
48,22,1,12
49,16,1,11
50,28,1,12
51,24,1,6
52,-1,0,0
53,-1,0,0
54,25,1,10
55,21,1,13
56,29,1,7
57,31,1,8
59,20,1,12
60,32,1,1
61,-1,0,0
62,-1,0,0
63,-1,0,0
198,-1,0,0
197,30,1,2
196,18,1,12
195,23,1,18
194,22,1,13
193,20,1,3
192,22,1,15
191,-1,0,0
190,-1,0,0
189,-1,0,0
188,-1,0,0
187,-1,0,0
186,-1,0,0
185,-1,0,0
184,-1,0,0
183,-1,0,0
182,-1,0,0
181,-1,0,0
180,-1,0,0
179,31,1,12
178,24,1,15
177,29,1,10
176,31,1,12
175,31,1,10
174,-1,0,0
173,-1,0,0
172,-1,0,0
171,-1,0,0
170,24,1,5
169,29,1,11
168,-1,0,0
166,-1,0,0
162,22,1,8
161,30,1,7
160,23,1,10
159,16,1,4
158,-1,0,0
157,-1,0,0
156,-1,0,0
155,-1,0,0
154,-1,0,0
153,-1,0,0
152,-1,0,0
151,-1,0,0
150,-1,0,0
149,19,1,6
148,33,1,10
147,-1,0,0
146,-1,0,0
145,-1,0,0
144,-1,0,0
143,-1,0,0
142,25,1,3
141,27,1,5
140,28,1,5
139,29,1,8
138,28,1,8
137,29,1,17
136,27,1,2
135,27,1,2
134,28,1,6
133,29,1,8
132,-1,0,0
131,-1,0,0
129,-1,0,0
127,18,1,4
1132,-1,0,0
1133,31,1,4
1134,31,1,15
1151,-1,0,0
1152,-1,0,0
1153,-1,0,0
1170,-1,0,0
1171,-1,0,0
1172,-1,0,0
1173,23,1,3
1178,-1,0,0
1181,17,1,3
1182,-1,0,0
1183,21,2,15
1184,20,1,10
1185,-1,0,0
1186,-1,0,0
1187,-1,0,0
1188,-1,0,0
1189,-1,0,0
1192,-1,0,0
1193,-1,0,0
1211,-1,0,0
1212,-1,0,0
1213,-1,0,0
1214,-1,0,0
1215,-1,0,0
1216,25,1,1
1217,27,2,13
1218,24,2,15
1219,29,1,6
1220,-1,0,0
1268,-1,0,0
1299,-1,0,0
1300,-1,0,0
1303,-1,0,0
1304,-1,0,0
1305,-1,0,0
1306,-1,0,0
1307,12,1,4
1308,-1,0,0
1309,-1,0,0
493,31,2,32
494,29,2,13
495,29,2,13
496,32,2,13
966,-1,0,0
967,-1,0,0
968,-1,0,0
969,-1,0,0
970,-1,0,0
971,-1,0,0
972,-1,0,0
974,-1,0,0
975,-1,0,0
976,-1,0,0
977,-1,0,0
978,-1,0,0
979,-1,0,0
980,-1,0,0
985,29,1,12
986,27,1,8
987,29,1,2
994,-1,0,0
997,-1,0,0
1000,-1,0,0
1001,-1,0,0
1003,-1,0,0
1052,-1,0,0
1053,-1,0,0
1054,16,7,31
1055,-1,0,0
1056,22,2,2
1057,22,1,2
1058,-1,0,0
1059,-1,0,0
1060,-1,0,0
1061,-1,0,0
1062,-1,0,0
1063,-1,0,0
1081,-1,0,0
1082,-1,0,0
1083,-1,0,0
1089,31,1,1
1090,32,1,5
1091,-1,0,0
1098,31,1,18
1099,23,1,11
1100,-1,0,0
1101,-1,0,0
1102,-1,0,0
1103,-1,0,0
1104,-1,0,0
1105,-1,0,0
1115,-1,0,0
1116,-1,0,0
1117,-1,0,0
1118,-1,0,0
1124,-1,0,0
1221,-1,0,0
1222,-1,0,0
1223,-1,0,0
1224,-1,0,0
1225,20,1,11
1226,-1,0,0
1227,-1,0,0
1228,-1,0,0
1229,-1,0,0
1230,18,1,5
1231,19,3,10
1232,-1,0,0
1233,-1,0,0
1234,-1,0,0
1235,-1,0,0
1236,-1,0,0
1237,-1,0,0
1238,-1,0,0
1239,-1,0,0
1240,-1,0,0
1241,-1,0,0
1242,-1,0,0
1243,27,1,2
1244,22,1,11
1245,19,1,16
1246,24,1,10
1247,24,1,12
1248,-1,0,0
1249,-1,0,0
1250,-1,0,0
1251,23,1,13
1252,27,1,13
1253,-1,0,0
1254,-1,0,0
1255,-1,0,0
1256,-1,0,0
1257,-1,0,0
1258,-1,0,0
1259,-1,0,0
1260,-1,0,0
1261,18,1,3
1262,-1,0,0
1263,18,1,6
1264,-1,0,0
1265,22,1,3
1266,-1,0,0
1267,-1,0,0
1280,16,1,4
1285,21,1,3
1286,23,1,10
1287,20,2,14
1288,-1,0,0
1289,18,1,6
1290,-1,0,0
1291,-1,0,0
1292,14,1,4
1293,24,2,15
1294,25,3,14
1295,20,3,16
1296,21,1,1
1297,21,1,13
1298,-1,0,0
1301,-1,0,0
1302,23,1,6
776,-1,0,0
777,-1,0,0
778,-1,0,0
779,-1,0,0
780,-1,0,0
781,-1,0,0
782,-1,0,0
783,-1,0,0
784,-1,0,0
785,-1,0,0
786,-1,0,0
787,-1,0,0
788,-1,0,0
789,-1,0,0
790,0,1,12
791,-1,0,0
792,-1,0,0
793,-1,0,0
795,-1,0,0
796,-1,0,0
797,-1,0,0
798,-1,0,0
799,-1,0,0
800,-1,0,0
801,-1,0,0
802,-1,0,0
803,-1,0,0
804,-1,0,0
805,29,1,9
806,29,1,4
807,-1,0,0
808,-1,0,0
809,26,1,5
810,27,1,9
811,25,1,14
812,24,1,14
813,23,1,9
814,-1,0,0
815,18,1,6
816,27,1,7
817,25,1,7
821,28,1,7
822,25,1,5
823,-1,0,0
824,-1,0,0
825,23,1,11
826,28,1,3
827,-1,0,0
828,-1,0,0
829,-1,0,0
830,-1,0,0
831,-1,0,0
832,-1,0,0
834,-1,0,0
835,-1,0,0
837,-1,0,0
838,-1,0,0
839,-1,0,0
840,-1,0,0
841,-1,0,0
842,-1,0,0
843,-1,0,0
844,-1,0,0
845,-1,0,0
846,-1,0,0
847,-1,0,0
848,-1,0,0
850,-1,0,0
851,-1,0,0
852,-1,0,0
853,-1,0,0
854,25,1,1
856,-1,0,0
857,-1,0,0
858,-1,0,0
859,25,1,1
860,10,1,3
861,-1,0,0
862,31,1,4
863,24,1,3
864,24,2,15
866,-1,0,0
867,-1,0,0
871,-1,0,0
872,-1,0,0
873,-1,0,0
874,-1,0,0
875,-1,0,0
876,-1,0,0
877,-1,0,0
878,-1,0,0
879,-1,0,0
880,-1,0,0
881,-1,0,0
882,-1,0,0
883,-1,0,0
884,-1,0,0
886,-1,0,0
887,-1,0,0
888,-1,0,0
947,-1,0,0
928,-1,0,0
929,-1,0,0
930,-1,0,0
931,-1,0,0
932,-1,0,0
933,35,3,17
934,14,1,9
935,-1,0,0
936,-1,0,0
937,-1,0,0
938,-1,0,0
939,-1,0,0
940,-1,0,0
941,-1,0,0
942,-1,0,0
943,-1,0,0
944,22,2,12
945,-1,0,0
946,-1,0,0
948,-1,0,0
949,-1,0,0
950,-1,0,0
954,-1,0,0
955,-1,0,0
956,-1,0,0
957,-1,0,0
960,-1,0,0
961,-1,0,0
962,-1,0,0
1035,-1,0,0
1036,-1,0,0
1037,20,3,7
1038,22,1,7
1040,-1,0,0
1049,-1,0,0
1050,-1,0,0
1051,-1,0,0
1125,30,1,12
1126,32,4,25
1127,33,2,27
1276,-1,0,0
247,18,2,6
248,-1,0,0
249,-1,0,0
250,-1,0,0
251,26,1,9
490,-1,0,0
491,-1,0,0
492,-1,0,0
497,31,1,8
498,18,1,1
499,-1,0,0
500,-1,0,0
501,-1,0,0
502,-1,0,0
503,21,1,5
504,27,1,13
505,29,1,23
506,31,1,2
508,29,1,12
509,27,1,9
510,27,1,7
511,-1,0,0
512,-1,0,0
513,-1,0,0
514,-1,0,0
515,-1,0,0
516,-1,0,0
517,-1,0,0
518,23,1,9
519,23,1,14
520,27,4,28
521,-1,0,0
525,-1,0,0
526,-1,0,0
527,-1,0,0
528,-1,0,0
529,-1,0,0
530,-1,0,0
531,-1,0,0
612,55,3,6
615,40,2,4
616,41,2,2
737,-1,0,0
738,22,1,1
739,-1,0,0
752,-1,0,0
753,-1,0,0
755,-1,0,0
756,-1,0,0
757,-1,0,0
758,-1,0,0
759,-1,0,0
760,20,1,9
762,-1,0,0
763,-1,0,0
765,17,1,4
766,-1,0,0
767,-1,0,0
768,-1,0,0
769,-1,0,0
770,20,1,3
889,-1,0,0
890,-1,0,0
891,-1,0,0
892,-1,0,0
893,-1,0,0
894,-1,0,0
895,-1,0,0
896,-1,0,0
898,27,1,10
899,24,1,9
900,24,1,8
903,18,1,9
904,-1,0,0
907,12,2,4
908,22,1,15
911,20,1,5
912,36,1,11
913,29,1,12
914,29,2,12
917,25,1,10
918,29,2,32
921,22,7,31
922,23,3,33
925,18,2,11
926,25,2,17
927,16,1,3
1011,-1,0,0
1018,-1,0,0
1024,-1,0,0
1025,-1,0,0
1026,-1,0,0
1027,-1,0,0
1028,-1,0,0
1029,-1,0,0
1031,-1,0,0
1033,-1,0,0
1034,-1,0,0
1200,26,1,9
1201,-1,0,0
1202,-1,0,0
1203,26,1,2
1204,21,1,3
1205,24,2,10
1206,24,1,10
1207,23,1,12
1208,23,1,11
1209,27,1,9
1210,-1,0,0
1269,18,3,33
1270,19,3,39
1271,-1,0,0
1272,-1,0,0
1273,-1,0,0
1274,-1,0,0
1277,25,1,8
1199,30,1,13
1198,27,1,9
1197,28,1,11
1196,29,1,10
456,-1,0,0
457,-1,0,0
458,-1,0,0
459,-1,0,0
460,-1,0,0
463,31,1,9
464,27,1,16
465,25,1,2
466,27,1,3
467,39,2,20
468,10,3,16
469,-1,0,0
470,-1,0,0
471,-1,0,0
472,-1,0,0
473,-1,0,0
474,24,1,1
477,-1,0,0
478,-1,0,0
479,-1,0,0
480,-1,0,0
481,-1,0,0
482,-1,0,0
483,-1,0,0
484,-1,0,0
485,-1,0,0
486,-1,0,0
487,-1,0,0
488,-1,0,0
489,-1,0,0
618,-1,0,0
620,-1,0,0
621,-1,0,0
622,-1,0,0
623,-1,0,0
624,-1,0,0
625,29,1,10
626,28,1,11
627,27,1,11
628,28,1,12
629,30,1,9
632,-1,0,0
633,-1,0,0
634,-1,0,0
635,-1,0,0
636,42,2,9
637,-1,0,0
638,-1,0,0
639,-1,0,0
640,-1,0,0
641,27,2,11
642,25,1,15
643,12,1,3
644,-1,0,0
645,-1,0,0
646,-1,0,0
647,-1,0,0
648,-1,0,0
649,27,1,3
650,29,1,13
651,31,1,9
652,29,1,11
653,23,1,11
656,-1,0,0
660,-1,0,0
670,-1,0,0
673,-1,0,0
674,-1,0,0
679,-1,0,0
680,-1,0,0
683,-1,0,0
684,-1,0,0
685,-1,0,0
686,-1,0,0
687,-1,0,0
688,-1,0,0
689,-1,0,0
690,-1,0,0
691,-1,0,0
692,-1,0,0
693,-1,0,0
694,-1,0,0
695,-1,0,0
696,-1,0,0
697,-1,0,0
698,-1,0,0
699,-1,0,0
700,-1,0,0
702,-1,0,0
703,-1,0,0
704,-1,0,0
705,-1,0,0
706,-1,0,0
707,-1,0,0
708,-1,0,0
709,-1,0,0
710,20,1,3
711,27,1,11
712,23,1,14
713,20,1,15
714,26,1,7
715,0,1,21
716,-1,0,0
717,-1,0,0
718,-1,0,0
719,-1,0,0
721,-1,0,0
775,-1,0,0
83,27,1,5
84,23,3,21
252,24,1,11
253,27,1,1
254,22,1,10
255,40,3,17
256,29,2,21
257,27,2,25
258,27,1,4
259,-1,0,0
260,22,1,17
261,24,1,11
